H0421,八戸プラザホテル,青森県八戸市柏崎１丁目６番６号,0178-44-3121,http://plazahotel.jp/,40.5155058,141.4950481,00001B00000000030B20BF26DCDEFFC0
H0890,八戸ワシントンホテル,青森県八戸市大字十三日町７番地,0178-46-3111,http://washington-hotels.jp/hachinohe1/,40.5087843,141.488588,00001B00000000030B204626DC6AFFC0
H1155,シティパークホテル八戸,青森県八戸市大字番町５番地５号,0178-45-7711,http://www.citypark-hotel.com/,40.5102605,141.4886405,00001B00000000030B2060A6DC6BFFC0
H0438,十和田富士屋ホテル,青森県十和田市東三番町１の６,0176-22-7111,http://www.towadafujiya.com/,40.6159256,141.2150581,00001B00000000030B27CEA6C92F7FC0
H1146,ロックウッド・ホテル＆スパ,青森県西津軽郡鯵ケ沢町大字長平町字西岩木山７５番地,0173-72-1011,http://www.naqua-shirakami.jp/,40.6953465,140.2830064,00001B00000000030B2D642687A67FC0
H0237,盛岡グランドホテル,岩手県盛岡市愛宕下１の１０,019-625-2111,http://www.m-grand.jp/index.html,39.7121016,141.1613092,00001B00000000030AE841A6C567FFC0
H0531,ホテルメトロポリタン盛岡,岩手県盛岡市盛岡駅前通１番４４号,0196-25-1211,http://www.metro-morioka.co.jp/,39.7029434,141.1357905,00001B00000000030AE79CA6C39C7FC0
H0532,ホテル東日本,岩手県盛岡市大通３の３の１８,019-625-2131,http://www.hotel-higashinihon-morioka.com/,39.703737,141.142453,00001B00000000030AE7AB26C4147FC0
H1150,ホテルメトロポリタン盛岡ニューウイング,岩手県盛岡市盛岡駅前北通２番地２７号,019-625-1211,http://www.metro-morioka.co.jp/newwing/,39.7043636,141.1365723,00001B00000000030AE7B6A6C3AA7FC0
H0803,大船渡プラザホテル,岩手県大船渡市大船渡町字茶屋前３４番地５,0192-26-3131,http://www.manbo.co.jp/,39.0627121,141.7223305,00001B00000000030ABA98A6ECD9FFC0
H1063,ホテルグランシェール花巻,岩手県花巻市大通り１丁目６番７号,0198-22-7777,http://www.hotel-grandciel.com/,39.3925819,141.1116501,00001B00000000030AD1CA26C1E9FFC0
H0460,ホテルサンルート一関,岩手県一関市上大槻街２番３７号,0191-26-4311,http://www.sunroute.jp/HotelInfo/hisk/HotelInfohiskHL.html,38.927175,141.1368671,00001B00000000030AB11126C3AFFFC0
H0808,ベリーノホテル一関,岩手県一関市山目字三反田１７９,0191-23-1000,http://www.bellino.jp/index.php,38.9316985,141.1187155,00001B00000000030AB162A6C268FFC0
H0583,ホテルサンルート釜石,岩手県釜石市大町２の３の３,0193-24-3311,http://hsrkam.lix.jp/,39.2742235,141.8819114,00001B00000000030AC97826F8127FC0
H1463,八幡平ロイヤルホテル,岩手県八幡平市松尾寄木第一地割５９０－５,0195-78-3311,http://www.daiwaresort.jp/hachimantai/,39.8966449,140.9675559,00001B00000000030AF53BA6B7C87FC0
H0699,ホテルニュー江刺,岩手県奥州市江刺区南大通り４の１,0197-35-6101,http://www.ease21.com/,39.1886537,141.1766294,00001B00000000030AC373A6C67B7FC0
H1262,プラザイン水沢,岩手県奥州市水沢区佐倉河字後田29,0197-25-8811,http://www.plazainn.jp/,39.1489353,141.1502197,00001B00000000030AC0A8A6C49FFFC0
H0799,雫石プリンスホテル,岩手県岩手郡雫石町西根栗木平１５２の３,019-693-1111,http://www.princehotels.co.jp/shizukuishi/,39.7750023,140.9301151,00001B00000000030AECAE26B5267FC0
H0608,江陽グランドホテル,宮城県仙台市青葉区本町２の３の１,022-267-5111,http://www.koyogh.jp/index.php,38.2632348,140.8744719,00001B00000000030A826226B13C7FC0
H0721,ホテルメトロポリタン仙台,宮城県仙台市青葉区中央１の１の１,022-268-2525,http://sendai.metropolitan.jp/,38.2587394,140.8812547,00001B00000000030A821126B1B6FFC0
H0775,仙台国際ホテル,宮城県仙台市青葉区中央４の６の１,022-268-1111,http://www.tobu-skh.co.jp/,38.256967,140.8777151,00001B00000000030A81F126B176FFC0
H0654,秋保リゾートホテルクレセント,宮城県仙台市太白区秋保町湯元字行沢１の２,022-397-3111,http://www.h-crescent.co.jp/index.php,38.2313022,140.7149071,00001B00000000030A802326A6047FC0
H1076,仙台ロイヤルパークホテル,宮城県仙台市泉区寺岡６丁目２番地１号,022-377-1111,http://www.srph.co.jp/,38.3429471,140.8377643,00001B00000000030A87FD26AEA7FFC0
H0650,石巻グランドホテル,宮城県石巻市千石町２の１０,0225-93-8111,http://www.grandhotel.bz/,38.4340846,141.3075733,00001B00000000030A8E65A6CFB07FC0
H1473,ホテルルートイン石巻,宮城県石巻市恵み野二丁目14番地2,0225-92-0075,,38.445005,141.2711555,00001B00000000030A8F2A26CD20FFC0
H1311,ホテルパールシティ気仙沼,宮城県気仙沼市古町３丁目２－４２,0226-24-2511,http://www.hmi-hotel.co.jp/miyagi/kesen/,38.9092268,141.5584592,00001B00000000030AAFCE26E1547FC0
H1125,ホテルキャッスルプラザ多賀城,宮城県多賀城市桜木１丁目１番６０号,022-367-1111,http://www.castle-tj.jp/,38.2886737,141.010289,00001B00000000030A842C26BAC97FC0
H1326,サンホテル多賀城,宮城県多賀城市八幡４丁目７番５２号,022-362-3131,http://www.miyagi-net.org/shop/s/sunhotel/,38.290981,141.0126131,00001B00000000030A8455A6BAF37FC0
H0649,ホテルグランドプラザ浦島,宮城県栗原市築館字下宮野町下１８,0228-22-4155,http://www.hotel-gp-urashima.com/,38.7550719,141.0226568,00001B00000000030AA4F726BBA7FFC0
H0802,リゾートパーク・ホテルオニコウベ,宮城県大崎市鳴子温泉鬼首字大清水２６－１７,0229-86-2011,http://www.oni3800.com/,38.7884692,140.635752,00001B00000000030AA75026A073FFC0
H1474,ホテルルートイン古川駅前,宮城県大崎市古川駅前大通１－４－１８,0229-22-0095,http://www.route-inn.co.jp/search/hotel/index.php?hotel_id=243,38.5718835,140.9655302,00001B00000000030A9815A6B7A3FFC0
H1440,宮城蔵王ロイヤルホテル,宮城県刈田郡蔵王町遠刈田温泉字鬼石原１－１,0224-34-3600,http://www.daiwaresort.jp/zaou/,38.1317109,140.5612717,00001B00000000030A7922A69B36FFC0
H1499,竹泉荘Mt.ZaoOnsenResort&Spa,宮城県刈田郡蔵王町遠刈田温泉字上ノ原88-11,0224-34-1188,http://www.mtzaoresort.com/,38.123607,140.56141,00001B00000000030A7890A69B397FC0
H0247,秋田キャッスルホテル,秋田県秋田市中通１丁目３番５号,018-834-1141,http://www.castle-hotel.jp/,39.7177947,140.1204469,00001B00000000030AE8A8267C387FC0
H0591,秋田ビューホテル,秋田県秋田市中通２の６の１,018-832-1111,http://www.viewhotels.co.jp/akita/,39.7172462,140.1266592,00001B00000000030AE89E267CA7FFC0
H0690,ホテルメトロポリタン秋田,秋田県秋田市中通７丁目２番１号,018-831-2222,http://www.metro-akita.jp/,39.7175894,140.1288337,00001B00000000030AE8A4A67CCF7FC0
H1453,ダイワロイネットホテル秋田,秋田県秋田市大町２－２－４１,018-883-0500,http://www.daiwaroynet.jp/akita/,39.7179235,140.1174168,00001B00000000030AE8AAA67C01FFC0
H1480,アルバートホテル秋田,秋田県秋田市大町４－３－２２,018-888-3333,http://www.albert-hotel.co.jp/,39.7154105,140.1151653,00001B00000000030AE87D267BD8FFC0
H1505,ドーミーイン秋田,秋田県秋田市中通２－３－１,018-835-6777,http://www.hotespa.net/hotels/akita/,39.7176463,140.1239994,00001B00000000030AE8A5A67C77FFC0
H1181,能代キャッスルホテル,秋田県能代市元町１６番６号,0185-55-1111,http://www.noshiro-c-h.com/hotel/,40.2086631,140.0343752,00001B00000000030B0B2BA6762AFFC0
H1147,横手セントラルホテル,秋田県横手市平和町９番地１０号,0182-33-1551,http://www.y-central-hotel.co.jp/,39.308593,140.5741542,00001B00000000030ACBE2A69C1EFFC0
H0332,ホテルクラウンパレス秋北,秋田県大館市字片町７,0186-43-1313,http://www.crownpalais.jp/shuhoku/,40.2704803,140.564448,00001B00000000030B0F84A69B707FC0
H0768,湯沢グランドホテル,秋田県湯沢市材木町１の１の１,0183-72-3030,http://www.yuzawa-gh.co.jp/,39.1630411,140.4908141,00001B00000000030AC1A6A69642FFC0
H1028,ホテルガーデンかわむら,秋田県鹿角市花輪字下花輪２４,0186-22-2600,http://www.garden-kawamura.co.jp/,40.1915841,140.7907631,00001B00000000030B09F8A6AB59FFC0
H0677,ホテルアイリス,秋田県由利本荘市肴町５,0184-24-5115,http://www.hotel-iris.jp/,39.3906984,140.042106,00001B00000000030AD1A8A676B5FFC0
H1235,ホテルエクセルキクスイ,秋田県にかほ市平沢字町田108-1,0184-37-3333,http://www.hotel-excel.co.jp/,39.2907047,139.9723627,00001B00000000030ACAA0A671CEFFC0
H0452,十和田プリンスホテル,秋田県鹿角郡小坂町十和田湖字大川岱,0176-75-3111,http://www.princehotels.co.jp/towada/,40.4533287,140.8427106,00001B00000000030B1C5FA6AF00FFC0
H0257,山形グランドホテル,山形県山形市本町１の７の４２,023-641-2611,http://www.yamagatagrandhotel.co.jp/,38.2507034,140.3370108,00001B00000000030A8180A68B727FC0
H0524,ホテルキャッスル,山形県山形市十日町４丁目２番７号,0236-31-3311,http://www.hotelcastle.co.jp/,38.2458423,140.3344867,00001B00000000030A8129268B44FFC0
H0889,山形七日町ワシントンホテル,山形県山形市七日町1丁目4番31号,023-625-1111,http://washington-hotels.jp/yamagata-nanokamachi/,38.2537303,140.3387555,00001B00000000030A81B7268B91FFC0
H1055,ホテルメトロポリタン山形,山形県山形市香澄町１丁目１番１号,023-628-1111,http://yamagata.metropolitan.jp/,38.2482604,140.3276981,00001B00000000030A8154A68ACAFFC0
H0750,東京第一ホテル米沢,山形県米沢市中央１の１３の３,0238-24-0411,http://www.hankyu-hotel.com/hotel/tdhyonezawa/,37.9147548,140.1101217,00001B00000000030A69E1A67B7E7FC0
H0542,東京第一ホテル鶴岡,山形県鶴岡市錦町２の１０,0235-24-7611,http://www.tdh-tsuruoka.co.jp/,38.7389067,139.8325868,00001B00000000030AA3D42667FAFFC0
H0887,鶴岡ワシントンホテル,山形県鶴岡市末広町5番地の20,0235-25-0111,http://washington-hotels.jp/tsuruoka/,38.7390293,139.8353514,00001B00000000030AA3D6A6682C7FC0
H1484,ホテルルートイン鶴岡駅前,山形県鶴岡市末広町１－１７,0235-28-2055,http://www.route-inn.co.jp/search/hotel/index_hotel_id_572,38.7399044,139.834216,00001B00000000030AA3E6266817FFC0
H1405,ホテルリッチアンドガーデン酒田,山形県酒田市若竹町１－１－１,0234-26-1111,,38.9078671,139.8355993,00001B00000000030AAFB5A66830FFC0
H1353,ホテルシンフォニーアネックス,山形県寒河江市大字寒河江久保１１,0237-83-1222,http://www.hotel-symphony.co.jp/annex/,38.3639427,140.2561041,00001B00000000030A8976A685C1FFC0
H1384,ホテルサンチェリー,山形県寒河江市本町一丁目２番２３号,0237-83-5000,http://www.suncherry.com/,38.3743503,140.2736418,00001B00000000030A8A322686FDFFC0
H1521,チェリーパークホテル,山形県寒河江市大字寒河江字久保15番地の２,0237-83-1511,http://www.cherryparkhotel.com,38.3637997,140.2584724,00001B00000000030A89742685EC7FC0
H1008,天童リッチホテル,山形県天童市鎌田１丁目１４番２２,0236-54-1003,http://www.rich-hotels.co.jp/tendo/,38.3609053,140.387707,00001B00000000030A8940268F02FFC0
H0393,ホテル辰巳屋,福島県福島市栄町５の１,024-522-5111,http://www.hotel-tatsumiya.com/,37.7535401,140.4615912,00001B00000000030A5E8BA69434FFC0
H0667,福島ビューホテル,福島県福島市太田町１３番７３号,0245-31-1111,http://celecton-fk.jp/,37.754725,140.4573298,00001B00000000030A5EA12693E7FFC0
H0964,ホテル板倉,福島県福島市早稲町５番１７号,024-523-1221,http://www.itakura.co.jp/,37.75212,140.4620279,00001B00000000030A5E7226943CFFC0
H1009,福島リッチホテル,福島県福島市栄町２番３６号,024-521-1711,http://www.rich-hotels.co.jp/fukushima/index.html,37.7565398,140.4609288,00001B00000000030A5EC1A69428FFC0
H1493,グランパークホテルエクセル福島恵比寿,福島県福島市曽根田町１０－６,024-533-4166,http://www.grandpark-ex.jp/fukushima/,37.7585727,140.4608515,00001B00000000030A5EE62694277FC0
H0488,ホテルニューパレス,福島県会津若松市中町２の７８,0242-28-2804,http://www.npls.co.jp/,37.496578,139.9263151,00001B00000000030A4C7A266E91FFC0
H0888,会津若松ワシントンホテル,福島県会津若松市白虎町201番地,0242-22-6111,http://washington-hotels.jp/aizuwakamatsu/,37.5071645,139.933659,00001B00000000030A4D38A66F15FFC0
H0442,郡山ビューホテル,福島県郡山市中町３の１,0249-24-1111,http://k-viewhotel.jp/,37.3957855,140.3831909,00001B00000000030A4564268EB17FC0
H0756,郡山ビューホテルアネックス,福島県郡山市中町１０の１０,0249-39-1111,http://k-viewhotel.jp/,37.3979876,140.3840597,00001B00000000030A458BA68EC17FC0
H0791,ホテルハマツ,福島県郡山市虎丸町３番１８号,024-935-1111,http://www.hotel-hamatsu.co.jp/,37.3989918,140.375648,00001B00000000030A459DA68E29FFC0
H0891,郡山ワシントンホテル,福島県郡山市大町1丁目3番3号,0249-23-1311,http://washington-hotels.jp/koriyama/,37.398561,140.3853992,00001B00000000030A4596268ED97FC0
H1468,ホテルルートイン郡山インター,福島県郡山市町東２－２３０,024-952-0505,http://www.route-inn.co.jp/search/hotel/index.php?hotel_id=254,37.4182685,140.3444358,00001B00000000030A46F8A68BF7FFC0
H1309,相馬ステーションホテル,福島県相馬市中村１丁目８番地の２０,0244-35-1121,http://www.stationhotel.co.jp/,37.801298,140.9253024,00001B00000000030A61E726B4CF7FC0
